objectid,quickref,name,short_name,street,street2,city,state,zip,county,country_code,country,mail_street,mail_street2,mail_city,mail_state,mail_zip,mail_country_code,mail_country,phone,webaddress,email,tax_id,parishueid,f2014_members_this_year,f2014_sunday_attendance,f2014_plate_and_pledge,f2015_members_this_year,f2015_sunday_attendance,f2015_plate_and_pledge,f2016_members_this_year,f2016_sunday_attendance,f2016_plate_and_pledge,f2017_members_this_year,f2017_sunday_attendance,f2017_plate_and_pledge,f2018_members_this_year,f2018_sunday_attendance,f2018_plate_and_pledge,f2019_members_this_year,f2019_sunday_attendance,f2019_plate_and_pledge,f2020_members_this_year,f2020_sunday_attendance,f2020_plate_and_pledge,f2021_members_this_year,f2021_sunday_attendance,f2021_plate_and_pledge,f2022_members_this_year,f2022_sunday_attendance,f2022_plate_and_pledge,f2023_members_this_year,f2023_sunday_attendance,f2023_plate_and_pledge,attendance_pctinc,member_pctinc,platepledge_pctinc,attendance_avg,member_avg,platepledge_avg,dio_reg
149,Church of the Incarnation (Mineral),Church of the Incarnation,Incarnation,102 Louisa Ave,,Mineral,VA,23117-0307,Louisa,US,UNITED STATES,PO Box 307,,Mineral,VA,23117-0307,US,UNITED STATES,540-894-0136,http://incarnationmineralva.com,,54-1036161,6698-1226,115.000000000000000,21.000000000000000,53018.000000000000000,113.000000000000000,23.000000000000000,59135.000000000000000,113.000000000000000,20.000000000000000,49471.000000000000000,52.000000000000000,30.000000000000000,51721.000000000000000,64.000000000000000,35.000000000000000,67004.000000000000000,66.000000000000000,42.000000000000000,65963.000000000000000,42.000000000000000,34.000000000000000,40934.000000000000000,32.000000000000000,23.000000000000000,40799.000000000000000,29.000000000000000,24.000000000000000,53137.000000000000000,33.000000000000000,32.000000000000000,53688.000000000000000,52.380952379999997,-71.304347829999998,1.263721750000000,28.399999999999999,65.900000000000006,53487.000000000000000,4
150,Church of the Holy Cross (Dunn Loring),Church of the Holy Cross,Holy Cross,2455 Gallows Rd,,Dunn Loring,VA,22027-1225,Fairfax,US,UNITED STATES,2455 Gallows Rd,,Dunn Loring,VA,22027-1225,US,UNITED STATES,703-698-6991,www.holycrossepiscopal.org,office@holycrossepiscopal.org,54-1290520,2122-0256,487.000000000000000,134.000000000000000,404768.000000000000000,460.000000000000000,147.000000000000000,344883.000000000000000,455.000000000000000,140.000000000000000,340356.000000000000000,454.000000000000000,130.000000000000000,374763.000000000000000,295.000000000000000,122.000000000000000,367068.000000000000000,321.000000000000000,118.000000000000000,394161.000000000000000,303.000000000000000,121.000000000000000,288315.000000000000000,301.000000000000000,41.000000000000000,394185.000000000000000,308.000000000000000,63.000000000000000,401642.000000000000000,312.000000000000000,87.000000000000000,405612.000000000000000,-35.074626869999996,-35.934291580000000,0.208514510000000,110.299999999999997,369.600000000000023,371575.299999999988358,10
151,Church of the Holy Comforter (Vienna),Church of the Holy Comforter,Holy Comforter,543 Beulah Rd NE,,Vienna,VA,22180-3599,Fairfax,US,UNITED STATES,543 Beulah Rd NE,,Vienna,VA,22180-3599,US,UNITED STATES,703-938-6521,www.holycomforter.com,,54-0715868,3503-0618,2067.000000000000000,386.000000000000000,1126925.000000000000000,2113.000000000000000,371.000000000000000,1133416.000000000000000,2129.000000000000000,385.000000000000000,1121612.000000000000000,2110.000000000000000,347.000000000000000,1129995.000000000000000,2138.000000000000000,344.000000000000000,1180019.000000000000000,2174.000000000000000,347.000000000000000,1098213.000000000000000,2168.000000000000000,361.000000000000000,1151754.000000000000000,2162.000000000000000,147.000000000000000,1214682.000000000000000,2132.000000000000000,179.000000000000000,1217401.000000000000000,2087.000000000000000,208.000000000000000,1309161.000000000000000,-46.113989640000000,0.967585870000000,16.171085030000000,307.500000000000000,2128.000000000000000,1168317.800000000046566,10
152,Church of the Holy Comforter (Richmond),Church of the Holy Comforter,Holy Comforter,4819 Monument Ave,,Richmond,VA,23230-3615,City of Richmond,US,UNITED STATES,4819 Monument Ave,,Richmond,VA,23230-3615,US,UNITED STATES,804-355-3251,www.hoco.org,office@hoco.org,54-0676244,3055-7813,297.000000000000000,97.000000000000000,205372.000000000000000,326.000000000000000,98.000000000000000,222928.000000000000000,215.000000000000000,101.000000000000000,265555.000000000000000,231.000000000000000,99.000000000000000,244103.000000000000000,216.000000000000000,85.000000000000000,245194.000000000000000,233.000000000000000,93.000000000000000,257425.000000000000000,237.000000000000000,94.000000000000000,244363.000000000000000,237.000000000000000,54.000000000000000,257740.000000000000000,209.000000000000000,65.000000000000000,231011.000000000000000,214.000000000000000,76.000000000000000,271107.000000000000000,-21.649484540000000,-27.946127950000001,32.007771259999998,86.200000000000003,241.500000000000000,244479.799999999988358,3
153,Church of the Good Shepherd (Burke),Church of the Good Shepherd,Good Shepherd,9350 Braddock Rd,,Burke,VA,22015-1521,Fairfax,US,UNITED STATES,9350 Braddock Rd,,Burke,VA,22015-1521,US,UNITED STATES,703-323-5400,www.good-shepherd.net,officemanager@good-shepherd.net,54-0794549,7701-0320,1677.000000000000000,249.000000000000000,698981.000000000000000,442.000000000000000,201.000000000000000,713841.000000000000000,484.000000000000000,211.000000000000000,713842.000000000000000,513.000000000000000,225.000000000000000,751195.000000000000000,549.000000000000000,243.000000000000000,806784.000000000000000,591.000000000000000,244.000000000000000,839164.000000000000000,607.000000000000000,251.000000000000000,833027.000000000000000,589.000000000000000,85.000000000000000,779377.000000000000000,601.000000000000000,150.000000000000000,818103.000000000000000,610.000000000000000,197.000000000000000,828173.000000000000000,-20.883534140000002,-63.625521769999999,18.482905830000000,205.599999999999994,666.299999999999955,778248.699999999953434,14
154,Church of the Good Shepherd (Bluemont),Church of the Good Shepherd,Good Shepherd,27 Good Shepherd Rd,P O Box 324,Bluemont,VA,20135,Clarke,US,UNITED STATES,PO Box 324,,Bluemont,VA,20135-0324,US,UNITED STATES,(540)554-8351,www.goodshepherdbluemont.com,ltapscott1204@comcast.net,54-1272674,1454-4316,37.000000000000000,,,39.000000000000000,20.000000000000000,22000.000000000000000,37.000000000000000,18.000000000000000,19500.000000000000000,34.000000000000000,16.000000000000000,18500.000000000000000,33.000000000000000,16.000000000000000,13400.000000000000000,23.000000000000000,13.000000000000000,18136.000000000000000,19.000000000000000,11.000000000000000,15365.000000000000000,18.000000000000000,12.000000000000000,34815.000000000000000,22.000000000000000,16.000000000000000,32238.000000000000000,30.000000000000000,18.000000000000000,49101.000000000000000,-10.000000000000000,-18.918918919999999,123.186363639999996,15.555555560000000,29.199999999999999,24783.888888890000089,16
155,Church of the Epiphany (Oak Hill),Church of the Epiphany,Epiphany,3301 Hidden Meadow Dr,,Oak Hill,VA,20171,Fairfax,US,UNITED STATES,3301 Hidden Meadow Dr,,Oak Hill,VA,20171-0995,US,UNITED STATES,703-466-5200,www.coee.org,admin@coee.org,26-0572011,5025-3210,154.000000000000000,71.000000000000000,147039.000000000000000,149.000000000000000,93.000000000000000,183751.000000000000000,227.000000000000000,120.000000000000000,197723.000000000000000,227.000000000000000,,,235.000000000000000,132.000000000000000,236447.000000000000000,235.000000000000000,0.000000000000000,246513.000000000000000,235.000000000000000,0.000000000000000,218798.000000000000000,252.000000000000000,86.000000000000000,347000.000000000000000,158.000000000000000,75.000000000000000,230345.000000000000000,158.000000000000000,70.000000000000000,216372.000000000000000,-1.408450700000000,2.597402600000000,47.152796200000004,92.428571430000005,203.000000000000000,224887.555555559985805,10
156,Church of the Creator (Mechanicsville),Church of the Creator,Creator,7159 Mechanicsville Tpke,,Mechanicsville,VA,23111-3663,Hanover,US,UNITED STATES,7159 Mechanicsville Tpke,,Mechanicsville,VA,23111-3663,US,UNITED STATES,804-746-8765,www.creatorfamily.net,creatorcontact@comcast.net,54-1405862,4206-0541,270.000000000000000,84.000000000000000,129024.000000000000000,270.000000000000000,81.000000000000000,,209.000000000000000,83.000000000000000,142721.000000000000000,176.000000000000000,64.000000000000000,141181.000000000000000,169.000000000000000,56.000000000000000,137244.000000000000000,173.000000000000000,49.000000000000000,134291.000000000000000,87.000000000000000,49.000000000000000,145747.000000000000000,87.000000000000000,39.000000000000000,134600.000000000000000,85.000000000000000,31.000000000000000,125980.000000000000000,87.000000000000000,37.000000000000000,133963.000000000000000,-55.952380949999998,-67.777777779999994,3.827969990000000,57.299999999999997,161.300000000000011,136083.444444440014195,11
157,Church of St James the Less (Ashland),Church of St James the Less,St James the Less,125 Beverly Rd,,Ashland,VA,23005-1821,Hanover,US,UNITED STATES,125 Beverly Rd,,Ashland,VA,23005-1821,US,UNITED STATES,804-798-6336,www.stjamestheless.church,info@stjamestheless.com,54-0910068,4509-2954,432.000000000000000,83.000000000000000,308002.000000000000000,440.000000000000000,140.000000000000000,331955.000000000000000,369.000000000000000,146.000000000000000,347512.000000000000000,358.000000000000000,130.000000000000000,323194.000000000000000,365.000000000000000,136.000000000000000,347419.000000000000000,388.000000000000000,128.000000000000000,350433.000000000000000,392.000000000000000,132.000000000000000,334971.000000000000000,390.000000000000000,89.000000000000000,336300.000000000000000,400.000000000000000,77.000000000000000,245125.000000000000000,399.000000000000000,111.000000000000000,324027.000000000000000,33.734939760000003,-7.638888890000000,5.202888290000000,117.200000000000003,393.300000000000011,324893.799999999988358,11
158,Church of St Clement (Alexandria),Church of St Clement,St Clement,1701 N Quaker Ln,,Alexandria,VA,22302-2339,Alexandria City,US,UNITED STATES,1701 N Quaker Ln,,Alexandria,VA,22302-2339,US,UNITED STATES,703-998-6166,www.saintclement.org,office@saintclement.org,31-1629166,8566-5693,276.000000000000000,,,245.000000000000000,55.000000000000000,176048.000000000000000,230.000000000000000,57.000000000000000,175110.000000000000000,192.000000000000000,63.000000000000000,185198.000000000000000,207.000000000000000,70.000000000000000,192359.000000000000000,211.000000000000000,69.000000000000000,215338.000000000000000,193.000000000000000,72.000000000000000,219383.000000000000000,196.000000000000000,49.000000000000000,213064.000000000000000,194.000000000000000,49.000000000000000,222484.000000000000000,199.000000000000000,56.000000000000000,228198.000000000000000,1.818181820000000,-27.898550719999999,29.622602929999999,60.000000000000000,214.300000000000011,203020.222222219977994,1
159,Church of Our Saviour (Montpelier),Church of Our Saviour,Our Saviour,17102 Mountain Rd,,Montpelier,VA,23192,Hanover,US,UNITED STATES,PO Box 11,,Montpelier,VA,23192-0011,US,UNITED STATES,804-883-5943,www.cosepiscopal.net,cosoffice@embarqmail.com,90-0119239,4747-4317,161.000000000000000,69.000000000000000,132288.000000000000000,168.000000000000000,68.000000000000000,97558.000000000000000,171.000000000000000,70.000000000000000,129700.000000000000000,168.000000000000000,58.000000000000000,132259.000000000000000,163.000000000000000,52.000000000000000,131401.000000000000000,159.000000000000000,56.000000000000000,168661.000000000000000,148.000000000000000,58.000000000000000,174081.000000000000000,155.000000000000000,36.000000000000000,180158.000000000000000,144.000000000000000,41.000000000000000,174727.000000000000000,159.000000000000000,49.000000000000000,193558.000000000000000,-28.985507250000001,-1.242236020000000,46.315614420000003,55.700000000000003,159.599999999999994,151439.100000000005821,11
160,Church of Our Saviour (Charlottesville),Church of Our Saviour,Our Saviour,1165 E Rio Rd,,Charlottesville,VA,22901-1810,Albemarle,US,UNITED STATES,1165 Rio Rd E,,Charlottesville,VA,22901-1810,US,UNITED STATES,434-973-6512,www.coosonline.org,office@cooschv.org,54-0795598,9108-9490,539.000000000000000,265.000000000000000,697686.000000000000000,519.000000000000000,254.000000000000000,699329.000000000000000,532.000000000000000,245.000000000000000,756652.000000000000000,519.000000000000000,244.000000000000000,824750.000000000000000,541.000000000000000,227.000000000000000,833932.000000000000000,554.000000000000000,232.000000000000000,850158.000000000000000,543.000000000000000,245.000000000000000,802990.000000000000000,524.000000000000000,127.000000000000000,887316.000000000000000,443.000000000000000,152.000000000000000,814525.000000000000000,452.000000000000000,164.000000000000000,878748.000000000000000,-38.113207549999998,-16.141001859999999,25.951789200000000,215.500000000000000,516.600000000000023,804608.599999999976717,4
161,Church of Our Redeemer (Aldie),Church of Our Redeemer,Our Redeemer,39518 John Mosby Hwy,,Aldie,VA,20105,Loudoun,US,UNITED STATES,PO Box 217,,Aldie,VA,20105-0217,US,UNITED STATES,703-327-4060,www.aldiechurch.org,Sheehanvicar@aol.com,54-1542065,7109-6168,540.000000000000000,90.000000000000000,169589.000000000000000,549.000000000000000,84.000000000000000,172093.000000000000000,549.000000000000000,,,552.000000000000000,83.000000000000000,174292.000000000000000,148.000000000000000,77.000000000000000,163467.000000000000000,244.000000000000000,41.000000000000000,104862.000000000000000,236.000000000000000,27.000000000000000,77789.000000000000000,49.000000000000000,13.000000000000000,60770.000000000000000,28.000000000000000,15.000000000000000,48208.000000000000000,28.000000000000000,19.000000000000000,53675.000000000000000,-78.888888890000004,-94.814814810000001,-68.349951940000011,49.888888890000004,292.300000000000011,113860.555555560000357,8
162,Christ Episcopal Church (Winchester),Christ Episcopal Church,Christ,114 W Boscawen St,,Winchester,VA,22601-4116,Winchester City,US,UNITED STATES,114 W Boscawen St,,Winchester,VA,22601-4116,US,UNITED STATES,540-662-5843,www.christchurchwinchester.org,communications@christchurchwinchester.org,54-0506308,6948-7999,644.000000000000000,206.000000000000000,559752.000000000000000,650.000000000000000,209.000000000000000,557916.000000000000000,651.000000000000000,216.000000000000000,576413.000000000000000,799.000000000000000,215.000000000000000,572858.000000000000000,666.000000000000000,200.000000000000000,611874.000000000000000,681.000000000000000,202.000000000000000,629466.000000000000000,680.000000000000000,201.000000000000000,518532.000000000000000,666.000000000000000,109.000000000000000,543832.000000000000000,671.000000000000000,123.000000000000000,512619.000000000000000,630.000000000000000,172.000000000000000,539324.000000000000000,-16.504854370000000,-2.173913040000000,-3.649473340000000,185.300000000000011,673.799999999999955,562258.599999999976717,16
163,Christ Episcopal Church (Glen Allen),Christ Episcopal Church,Christ,5000 Pouncey Tract Rd,,Glen Allen,VA,23059-5301,Henrico,US,UNITED STATES,5000 Pouncey Tract Rd,,Glen Allen,VA,23059-5301,US,UNITED STATES,804-364-0394,www.ccerva.org,s.smithgraham@ccerva.org,54-166-0078,7190-1391,1955.000000000000000,533.000000000000000,1067577.000000000000000,2015.000000000000000,504.000000000000000,1103317.000000000000000,1975.000000000000000,469.000000000000000,1092061.000000000000000,1564.000000000000000,407.000000000000000,1134141.000000000000000,1545.000000000000000,378.000000000000000,1173472.000000000000000,1283.000000000000000,347.000000000000000,995076.000000000000000,1272.000000000000000,358.000000000000000,999788.000000000000000,1200.000000000000000,112.000000000000000,827628.000000000000000,1160.000000000000000,216.000000000000000,880844.000000000000000,1148.000000000000000,234.000000000000000,866613.000000000000000,-56.097560979999997,-41.278772379999999,-18.824309630000002,355.800000000000011,1511.700000000000045,1014051.699999999953434,15
164,Christ Episcopal Church (Charlottesville),Christ Episcopal Church,Christ,100 W Jefferson St,,Charlottesville,VA,22902-5023,Albemarle,US,UNITED STATES,100 W Jefferson St,,Charlottesville,VA,22902-5023,US,UNITED STATES,434-977-1227,www.christchurchcville.org,office@christchurchcville.org,54-0585201,2470-6426,1525.000000000000000,533.000000000000000,1322628.000000000000000,1525.000000000000000,,,1742.000000000000000,580.000000000000000,1216699.000000000000000,1873.000000000000000,603.000000000000000,1289091.000000000000000,1945.000000000000000,565.000000000000000,1564216.000000000000000,2028.000000000000000,568.000000000000000,1668895.000000000000000,2036.000000000000000,562.000000000000000,1749701.000000000000000,2048.000000000000000,281.000000000000000,1991928.000000000000000,2141.000000000000000,415.000000000000000,2038482.000000000000000,2248.000000000000000,574.000000000000000,2441937.000000000000000,7.692307690000001,47.409836069999997,84.627650410000001,520.111111109999911,1911.099999999999909,1698175.222222219919786,4
165,Christ Church Lucketts (Leesburg),Christ Church Lucketts,Christ,14861 New Valley Church Rd,,Leesburg,VA,20176,Loudoun,US,UNITED STATES,14861 New Valley Church Rd,,Leesburg,VA,20176-6024,US,UNITED STATES,703-771-2196,www.christchurchlucketts.org,Webmaster@christchurchlucketts.org,54-1531093,3435-3268,39.000000000000000,25.000000000000000,51233.000000000000000,39.000000000000000,29.000000000000000,43919.000000000000000,42.000000000000000,25.000000000000000,50304.000000000000000,41.000000000000000,20.000000000000000,47691.000000000000000,56.000000000000000,33.000000000000000,51503.000000000000000,61.000000000000000,30.000000000000000,56640.000000000000000,61.000000000000000,31.000000000000000,80685.000000000000000,61.000000000000000,52.000000000000000,73728.000000000000000,69.000000000000000,25.000000000000000,75113.000000000000000,71.000000000000000,30.000000000000000,73606.000000000000000,20.000000000000000,82.051282049999998,43.669119510000002,30.000000000000000,54.000000000000000,60442.199999999997090,8
166,Christ Church Parish (Christchurch),Christ Church Parish,Christ,56 Christchurch Rd,,Christchurch,VA,23031,Middlesex,US,UNITED STATES,PO Box 476,,Saluda,VA,23149-0476,US,UNITED STATES,804-758-2006,christchurchmiddlesex.thediocese.net,ccparish@verizon.net,54-6105976,5016-9598,161.000000000000000,95.000000000000000,205604.000000000000000,156.000000000000000,91.000000000000000,207172.000000000000000,155.000000000000000,87.000000000000000,204972.000000000000000,116.000000000000000,82.000000000000000,231470.000000000000000,119.000000000000000,82.000000000000000,201881.000000000000000,113.000000000000000,78.000000000000000,207763.000000000000000,112.000000000000000,77.000000000000000,204323.000000000000000,99.000000000000000,54.000000000000000,206119.000000000000000,100.000000000000000,63.000000000000000,233887.000000000000000,131.000000000000000,64.000000000000000,235174.000000000000000,-32.631578950000005,-18.633540370000002,14.382015910000000,77.299999999999997,126.200000000000003,213836.500000000000000,9
167,Christ Church (Spotsylvania),Christ Church,Christ,8951 Courthouse Rd,,Spotsylvania,VA,22553-2517,Spotsylvania,US,UNITED STATES,8951 Courthouse Rd,,Spotsylvania,VA,22553-2517,US,UNITED STATES,540-582-5033,www.christchurchspotsy.com/,Secretary@ChristChurchSpotsy.com,54-6047389,5550-1845,582.000000000000000,96.000000000000000,279157.000000000000000,587.000000000000000,97.000000000000000,287960.000000000000000,599.000000000000000,100.000000000000000,280988.000000000000000,237.000000000000000,99.000000000000000,316543.000000000000000,218.000000000000000,81.000000000000000,287987.000000000000000,227.000000000000000,87.000000000000000,281473.000000000000000,223.000000000000000,108.000000000000000,258478.000000000000000,209.000000000000000,2.000000000000000,255247.000000000000000,164.000000000000000,73.000000000000000,296584.000000000000000,166.000000000000000,96.000000000000000,280922.000000000000000,0.000000000000000,-71.477663229999990,0.632260700000000,83.900000000000006,321.199999999999989,282533.900000000023283,6
168,Christ Church (Luray),Christ Church,Christ,16 Amiss Ave,,Luray,VA,22835-1310,Page,US,UNITED STATES,16 Amiss Ave,,Luray,VA,22835-1310,US,UNITED STATES,(540)743-5734,www.christchurchluray.org/index.php,christchurchluray@earthlink.net,54-1112116,2306-4793,75.000000000000000,48.000000000000000,99713.000000000000000,75.000000000000000,49.000000000000000,103461.000000000000000,79.000000000000000,58.000000000000000,115424.000000000000000,72.000000000000000,53.000000000000000,120948.000000000000000,81.000000000000000,51.000000000000000,126183.000000000000000,81.000000000000000,0.000000000000000,0.000000000000000,73.000000000000000,47.000000000000000,118091.000000000000000,70.000000000000000,32.000000000000000,126281.000000000000000,66.000000000000000,39.000000000000000,134303.000000000000000,66.000000000000000,46.000000000000000,146311.000000000000000,-4.166666670000000,-12.000000000000000,46.732121190000001,47.000000000000000,73.799999999999997,121190.555555560000357,7
169,Christ Church (Gordonsville),Christ Church,Christ,310 N High St,,Gordonsville,VA,22942,Orange,US,UNITED STATES,PO Box 588,,Gordonsville,VA,22942-0588,US,UNITED STATES,540-832-3209,www.ChristChurchGordonsville.org,christchurchgordonsville@verizon.net,54-0578401,1418-3933,79.000000000000000,45.000000000000000,94917.000000000000000,66.000000000000000,35.000000000000000,92593.000000000000000,72.000000000000000,37.000000000000000,86386.000000000000000,73.000000000000000,42.000000000000000,73636.000000000000000,75.000000000000000,46.000000000000000,97778.000000000000000,79.000000000000000,44.000000000000000,98247.000000000000000,76.000000000000000,37.000000000000000,75573.000000000000000,51.000000000000000,24.000000000000000,71876.000000000000000,63.000000000000000,30.000000000000000,84554.000000000000000,78.000000000000000,39.000000000000000,94570.000000000000000,-13.333333330000000,-1.265822780000000,-0.365582560000000,37.899999999999999,71.200000000000003,87013.000000000000000,4
170,Christ Church (Brandy Station),Christ Church,Christ,14586 Alanthus Rd,,Brandy Station,VA,22714,Culpeper,US,UNITED STATES,PO Box 25,,Brandy Station,VA,22714-0025,US,UNITED STATES,434-286-3914,,,54-1035020,2532-3445,73.000000000000000,,,73.000000000000000,,,73.000000000000000,,,70.000000000000000,35.000000000000000,37307.000000000000000,68.000000000000000,35.000000000000000,37023.000000000000000,68.000000000000000,0.000000000000000,0.000000000000000,68.000000000000000,0.000000000000000,28306.000000000000000,45.000000000000000,15.000000000000000,32416.000000000000000,44.000000000000000,15.000000000000000,36330.000000000000000,41.000000000000000,24.000000000000000,38728.000000000000000,-31.428571429999998,-43.835616440000003,3.808936660000000,24.800000000000001,62.299999999999997,35018.333333329996094,5
171,Christ Church (Alexandria),Christ Church,Christ,118 N Washington St,,Alexandria,VA,22314-3078,Alexandria City,US,UNITED STATES,118 N Washington St,,Alexandria,VA,22314-3078,US,UNITED STATES,703-549-1450,www.ccalex.org,parishlife@ccalex.org,54-0506451,6852-5492,2515.000000000000000,521.000000000000000,1617315.000000000000000,2527.000000000000000,489.000000000000000,1555471.000000000000000,1718.000000000000000,478.000000000000000,1590010.000000000000000,1770.000000000000000,477.000000000000000,1568574.000000000000000,1518.000000000000000,408.000000000000000,1504325.000000000000000,1541.000000000000000,399.000000000000000,1533092.000000000000000,1665.000000000000000,413.000000000000000,1471585.000000000000000,1670.000000000000000,199.000000000000000,1569039.000000000000000,1563.000000000000000,285.000000000000000,1604356.000000000000000,1609.000000000000000,323.000000000000000,1668219.000000000000000,-38.003838770000002,-36.023856860000002,3.147438810000000,399.199999999999989,1809.599999999999909,1568198.600000000093132,1
172,Christ Ascension Church (Richmond),Christ Ascension Church,Christ Ascension,1704 W Laburnum Ave,,Richmond,VA,23227-4312,Henrico,US,UNITED STATES,1704 W Laburnum Ave,,Richmond,VA,23227-4312,US,UNITED STATES,804-264-9474,www.cachurch.net,episcopal@cachurch.net,54-0859662,7246-2526,100.000000000000000,42.000000000000000,96270.000000000000000,91.000000000000000,46.000000000000000,98048.000000000000000,84.000000000000000,45.000000000000000,91655.000000000000000,76.000000000000000,34.000000000000000,89627.000000000000000,69.000000000000000,32.000000000000000,74262.000000000000000,61.000000000000000,30.000000000000000,77052.000000000000000,59.000000000000000,28.000000000000000,75775.000000000000000,59.000000000000000,0.000000000000000,0.000000000000000,58.000000000000000,23.000000000000000,34818.000000000000000,49.000000000000000,18.000000000000000,29472.000000000000000,-57.142857140000004,-51.000000000000000,-69.386101589999996,33.111111110000003,70.599999999999994,74108.777777780007455,3
173,Cathd Shrine of the Transfiguration (Orkney Springs),Cathd Shrine of the Transfiguration,The Shrine,221 Shrine Mont Cir,,Orkney Springs,VA,22845-2020,Shenandoah,US,UNITED STATES,PO Box 10,,Orkney Springs,VA,22845,US,UNITED STATES,540-856-2141,www.shrinemont.com,shrine@shentel.net,54-0326490,5256-4150,4.000000000000000,242.000000000000000,1394.000000000000000,4.000000000000000,212.000000000000000,1184.000000000000000,6.000000000000000,195.000000000000000,2696.000000000000000,10.000000000000000,208.000000000000000,3944.000000000000000,5.000000000000000,151.000000000000000,2820.000000000000000,5.000000000000000,205.000000000000000,2979.000000000000000,5.000000000000000,29.000000000000000,2078.000000000000000,5.000000000000000,65.000000000000000,2222.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,194.000000000000000,3440.000000000000000,-19.834710740000002,25.000000000000000,146.771879480000024,166.777777780000008,5.400000000000000,2528.555555559999902,7
174,Calvary Episcopal Church (Hanover),Calvary Episcopal Church,Calvary,13312 Hanover Courthouse Rd,,Hanover,VA,23069,Hanover,US,UNITED STATES,PO Box 307,,Hanover,VA,23069-0307,US,UNITED STATES,804-537-5061,,,54-1601528,8698-5777,103.000000000000000,29.000000000000000,44016.000000000000000,101.000000000000000,37.000000000000000,40034.000000000000000,102.000000000000000,31.000000000000000,36591.000000000000000,101.000000000000000,31.000000000000000,36474.000000000000000,99.000000000000000,30.000000000000000,42646.000000000000000,99.000000000000000,29.000000000000000,45119.000000000000000,99.000000000000000,0.000000000000000,0.000000000000000,96.000000000000000,21.000000000000000,52305.000000000000000,97.000000000000000,22.000000000000000,40952.000000000000000,98.000000000000000,23.000000000000000,42469.000000000000000,-20.689655169999998,-4.854368930000001,-3.514631040000000,28.111111110000000,99.500000000000000,42289.555555560000357,11
175,Calvary Church (Front Royal),Calvary Church,Calvary,11 W 2nd St,,Front Royal,VA,22630-2693,Warren,US,UNITED STATES,PO Box 62,,Front Royal,VA,22630-0002,US,UNITED STATES,540-635-2763,www.calvaryepiscopalchurch.org,calvaryfrontroyal@gmail.com,54-1259869,8888-9274,372.000000000000000,126.000000000000000,265089.000000000000000,374.000000000000000,107.000000000000000,250605.000000000000000,374.000000000000000,113.000000000000000,240507.000000000000000,312.000000000000000,103.000000000000000,242961.000000000000000,304.000000000000000,90.000000000000000,216902.000000000000000,304.000000000000000,0.000000000000000,0.000000000000000,304.000000000000000,0.000000000000000,0.000000000000000,304.000000000000000,0.000000000000000,0.000000000000000,304.000000000000000,0.000000000000000,0.000000000000000,300.000000000000000,66.000000000000000,189527.000000000000000,-47.619047619999996,-19.354838709999999,-28.504389090000000,100.833333329999988,325.199999999999989,234265.166666670003906,16
176,Buck Mountain Church (Earlysville),Buck Mountain Church,Buck Mountain,4133 Earlysville Rd,,Earlysville,VA,22936,Albemarle,US,UNITED STATES,PO Box 183,,Earlysville,VA,22936-0183,US,UNITED STATES,434-973-2054,buckmountainchurch.org,revclc@gmail.com,54-1006371,6386-5893,201.000000000000000,95.000000000000000,187147.000000000000000,228.000000000000000,72.000000000000000,168048.000000000000000,258.000000000000000,95.000000000000000,204251.000000000000000,270.000000000000000,91.000000000000000,218782.000000000000000,262.000000000000000,94.000000000000000,224345.000000000000000,279.000000000000000,84.000000000000000,228350.000000000000000,280.000000000000000,71.000000000000000,224286.000000000000000,280.000000000000000,0.000000000000000,0.000000000000000,280.000000000000000,0.000000000000000,0.000000000000000,115.000000000000000,48.000000000000000,209506.000000000000000,-49.473684209999995,-42.786069650000002,11.947292770000001,81.250000000000000,245.300000000000011,208089.375000000000000,4
177,Aquia Church (Stafford),Aquia Church,Aquia,2938 Jefferson Davis Hwy,,Stafford,VA,22554-1730,Stafford,US,UNITED STATES,PO Box 275,,Stafford,VA,22555-0275,US,UNITED STATES,540-659-4007,www.aquiachurch.com,office@aquiachurch.org,54-1050638,9160-8299,1148.000000000000000,210.000000000000000,415170.000000000000000,1132.000000000000000,182.000000000000000,426312.000000000000000,1132.000000000000000,,388671.000000000000000,1132.000000000000000,,772466.000000000000000,,,540070.000000000000000,1136.000000000000000,145.000000000000000,816714.000000000000000,1136.000000000000000,0.000000000000000,431706.000000000000000,1136.000000000000000,0.000000000000000,487668.000000000000000,1136.000000000000000,0.000000000000000,0.000000000000000,1136.000000000000000,0.000000000000000,0.000000000000000,-30.952380950000002,-1.045296170000000,17.462244379999998,179.000000000000000,1136.000000000000000,534847.125000000000000,6
